번호,식당(ID),식당명,지역명,식당이미지(URL),식당상태
17967,863365,임실치즈피자(지정환)아중점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863365_606120695.jpg,운영중
17968,863365,임실치즈피자(지정환)아중점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863365_1459522759.jpg,운영중
17971,863367,1리터커피 아중점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863367_1829557966.jpg,미확인
17972,863367,1리터커피 아중점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863367_938174647.jpg,미확인
17974,863368,"오직, 그대만",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863368_1094940215.jpg,미확인
17975,863368,"오직, 그대만",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863368_1067680116.jpg,미확인
17982,863369,카페847,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863369_305049819.jpg,운영중
17983,863369,카페847,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863369_992950438.jpg,운영중
17985,863370,바르다 김선생 서신점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863370_1174775553.jpg,운영중
17986,863370,바르다 김선생 서신점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863370_128328389.jpg,운영중
17992,863371,어락,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863371_1847682224.jpg,운영중
17993,863371,어락,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863371_940230210.jpg,운영중
17996,863372,다사랑치킨피자 아중점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863372_1719767346.jpg,운영중
17997,863372,다사랑치킨피자 아중점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863372_951394411.jpg,운영중
18003,863373,김밥천국 서신중앙점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863373_694973734.jpg,운영중
18004,863373,김밥천국 서신중앙점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863373_759328349.jpg,운영중
18010,863375,짜장일번지,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863375_543116414.jpg,운영중
18011,863375,짜장일번지,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863375_1519423184.jpg,운영중
18017,863380,그 유명한 전복궁,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863380_688603402.jpg,운영중
18018,863380,그 유명한 전복궁,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863380_389903397.jpg,운영중
18026,863381,김재철 전주참치,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863381_891770558.jpg,운영중
18027,863381,김재철 전주참치,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863381_684145955.jpg,운영중
18031,863385,주황집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863385_1673626758.jpg,미확인
18032,863385,주황집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863385_1964496425.jpg,미확인
18036,863398,송송김밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863398_1047877480.jpg,운영중
18037,863398,송송김밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863398_1658953069.jpg,운영중
18039,863403,얌스 신시가지점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863403_379144800.jpg,운영중
18040,863403,얌스 신시가지점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863403_283251091.jpg,운영중
18042,863412,용중화요리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863412_1115074813.jpg,운영중
18043,863412,용중화요리,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863412_719001955.jpg,운영중
18054,863414,카페벚꽃3길,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863414_574099900.jpg,운영중
18055,863414,카페벚꽃3길,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863414_399018.jpg,운영중
18064,863416,남도맛집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863416_1446959812.jpg,운영중
18065,863416,남도맛집,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863416_1685121013.jpg,운영중
18074,863422,사계진미숯불닭갈비 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863422_212488060.jpg,운영중
18075,863422,사계진미숯불닭갈비 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863422_982553732.jpg,운영중
18079,863423,아브니르,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863423_664233656.jpg,운영중
18080,863423,아브니르,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863423_1463886594.jpg,운영중
18088,863424,커피니 전주평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863424_218605040.jpg,운영중
18089,863424,커피니 전주평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863424_102579047.jpg,운영중
18113,863426,소금사막,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863426_1773177370.jpg,운영중
18114,863426,소금사막,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863426_1103663167.jpg,운영중
18124,863427,화평루,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863427_508682839.jpg,운영중
18125,863427,화평루,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863427_1834023927.jpg,운영중
18138,863428,가마솥소머리곰탕,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863428_198257951.jpg,미확인
18139,863428,가마솥소머리곰탕,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863428_618104624.jpg,미확인
18142,863430,다오면,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863430_774519364.jpg,운영중
18143,863430,다오면,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863430_213117959.jpg,운영중
18157,863433,다다갈비,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863433_141792898.jpg,운영중
18158,863433,다다갈비,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863433_1701848598.jpg,운영중
18162,863435,산마을오리정 펑화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863435_2075946605.jpg,운영중
18163,863435,산마을오리정 펑화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863435_422116326.jpg,운영중
18167,863436,왕가마순대,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863436_2083852848.jpg,운영중
18168,863436,왕가마순대,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863436_779878195.jpg,운영중
18171,863437,엄마모습,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863437_586839210.jpg,운영중
18172,863437,엄마모습,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863437_97134664.jpg,운영중
18196,863439,중화정,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863439_760894257.jpg,운영중
18197,863439,중화정,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863439_1884154515.jpg,운영중
18281,863441,덕미네숯불구이,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863441_1857667173.jpg,운영중
18282,863441,덕미네숯불구이,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863441_1593879872.jpg,운영중
18288,863442,무한리필김대호본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863442_284894522.jpg,운영중
18289,863442,무한리필김대호본점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863442_718721949.jpg,운영중
18293,863443,상운암전주식당(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863443_1244319521.jpg,운영중
18294,863443,상운암전주식당(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863443_259054628.jpg,운영중
18297,863444,육감만족 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863444_1307609526.jpg,미확인
18298,863444,육감만족 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863444_82289265.jpg,미확인
18314,863445,할매국수평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863445_1717014519.jpg,운영중
18315,863445,할매국수평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863445_152767420.jpg,운영중
18318,863446,"복돼지꿈	",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863446_249247909.jpg,운영중
18319,863446,"복돼지꿈	",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863446_1112532644.jpg,운영중
18324,863447,우리집밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863447_416812658.jpg,운영중
18325,863447,우리집밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863447_970859571.jpg,운영중
18328,863448,양푼나라왕갈비,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863448_905486460.jpg,운영중
18329,863448,양푼나라왕갈비,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863448_1050974291.jpg,운영중
18334,863449,본참치,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863449_1323048181.jpg,운영중
18335,863449,본참치,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863449_499065293.jpg,운영중
18341,863450,도심불고기,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863450_1007033929.jpg,운영중
18342,863450,도심불고기,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863450_548616345.jpg,운영중
18345,863451,쌈내음,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863451_1797321470.jpg,운영중
18346,863451,쌈내음,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863451_2012977951.jpg,운영중
18368,863453,오유민동태마을평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863453_382919660.jpg,운영중
18369,863453,오유민동태마을평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863453_444903695.jpg,운영중
18374,863454,"곱창고전주평화점	",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863454_1664492131.jpg,운영중
18375,863454,"곱창고전주평화점	",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863454_488988084.jpg,운영중
18384,863455,장동장어,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863455_2048182674.jpg,운영중
18385,863455,장동장어,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863455_1970363775.jpg,운영중
18389,863456,해초냉면,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863456_1702348425.jpg,운영중
18390,863456,해초냉면,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863456_1178030714.jpg,운영중
18394,863457,1250오뎅꼬치사케,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863457_812569820.jpg,폐업
18395,863457,1250오뎅꼬치사케,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863457_262073787.jpg,폐업
18409,863458,참진한우리한우우리돼지,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863458_1642187310.jpg,운영중
18410,863458,참진한우리한우우리돼지,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863458_439244092.jpg,운영중
18416,863459,진수곱창평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863459_2075537003.jpg,운영중
18417,863459,진수곱창평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863459_1325364466.jpg,운영중
18426,863489,배스킨라빈스평화사거리점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863489_1866311668.jpg,미확인
18427,863489,배스킨라빈스평화사거리점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863489_1627055308.jpg,미확인
18443,863490,꿀순이앤꿀돌이평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863490_1649510554.jpg,운영중
18444,863490,꿀순이앤꿀돌이평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863490_1996132402.jpg,운영중
18448,863491,더리터평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863491_139077179.jpg,운영중
18449,863491,더리터평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863491_338420327.jpg,운영중
18458,863512,전주깍두기,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863512_1080081438.jpg,운영중
18459,863512,전주깍두기,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863512_1324759374.jpg,운영중
18461,863522,피자스쿨 서곡점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863522_936960463.jpg,운영중
18462,863522,피자스쿨 서곡점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863522_1558121084.jpg,운영중
18467,863529,청동북카페,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863529_824637663.jpg,미확인
18468,863529,청동북카페,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863529_961428198.jpg,미확인
18470,863538,또봉이통닭(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863538_146711015.jpg,운영중
18471,863538,또봉이통닭(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863538_1304049909.jpg,운영중
18475,863539,커피집2호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863539_1966478997.jpg,운영중
18476,863539,커피집2호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863539_1274831528.jpg,운영중
18481,863540,위드스위트커피,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863540_1389354735.jpg,운영중
18482,863540,위드스위트커피,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863540_1285893004.jpg,운영중
18485,863542,산돌,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863542_1471484982.jpg,운영중
18486,863542,산돌,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863542_1577881043.jpg,운영중
18490,863543,이가원,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863543_1361493362.jpg,운영중
18491,863543,이가원,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863543_1105137101.jpg,운영중
18498,863544,학산집정육식당,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863544_1145730613.jpg,운영중
18499,863544,학산집정육식당,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863544_1023625218.jpg,운영중
18503,863545,노랑통닭 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863545_1400685148.jpg,운영중
18504,863545,노랑통닭 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863545_149029992.jpg,운영중
18511,863546,치킨신드롬평화1호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863546_1835161346.jpg,운영중
18512,863546,치킨신드롬평화1호점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863546_788006885.jpg,운영중
18529,863548,전주물갈비,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863548_1145201508.jpg,운영중
18530,863548,전주물갈비,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863548_1650916834.jpg,운영중
18533,863549,BBQ 전주평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863549_1098984889.jpg,미확인
18534,863549,BBQ 전주평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863549_847686501.jpg,미확인
18538,863551,신김밥천국(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863551_399145325.jpg,운영중
18539,863551,신김밥천국(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863551_181466989.jpg,운영중
18551,863552,덕천순대국밥,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863552_1205060174.jpg,운영중
18556,863554,치킨과바람피자,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863554_1356236075.jpg,운영중
18557,863554,치킨과바람피자,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863554_588058198.jpg,운영중
18571,863556,평화돈,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863556_738049150.jpg,미확인
18572,863556,평화돈,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863556_1074367015.jpg,미확인
18593,863560,"원할머니보쌈,족발,박가부대찌개 평화점",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863560_854115647.jpg,운영중
18594,863560,"원할머니보쌈,족발,박가부대찌개 평화점",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863560_587696495.jpg,운영중
18675,863561,몽롱,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863561_547631947.jpg,운영중
18676,863561,몽롱,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863561_1746840941.jpg,운영중
18679,863562,마루벌돌구이,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863562_378280599.jpg,운영중
18680,863562,마루벌돌구이,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863562_610355810.jpg,운영중
18685,863564,본죽(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863564_965383691.jpg,운영중
18686,863564,본죽(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863564_238742522.jpg,운영중
18694,863565,원평시골피순대평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863565_1464414218.jpg,운영중
18695,863565,원평시골피순대평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863565_508026201.jpg,운영중
18699,863567,"역전할머니맥주 평화2호점	",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863567_1425458012.jpg,운영중
18700,863567,"역전할머니맥주 평화2호점	",전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863567_2045023205.jpg,운영중
18720,863569,햇살치킨 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863569_2036469092.jpg,미확인
18764,863573,제주다이닝,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863573_1555792254.jpg,운영중
18765,863573,제주다이닝,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863573_1565677589.jpg,운영중
18776,863574,동경야시장,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863574_608697980.jpg,미확인
18777,863574,동경야시장,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863574_988576496.jpg,미확인
18791,863575,이대감한우곱창,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863575_1921520546.jpg,운영중
18792,863575,이대감한우곱창,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863575_296619370.jpg,운영중
18797,863576,빈타이평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863576_1621202107.jpg,운영중
18798,863576,빈타이평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863576_327407093.jpg,운영중
18822,863580,시래뜰(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863580_1011520807.jpg,폐업
18823,863580,시래뜰(평화점),전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863580_1017190112.jpg,폐업
18834,863581,촌댁본맥주평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863581_961334252.jpg,운영중
18835,863581,촌댁본맥주평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863581_919923063.jpg,운영중
18873,863583,누룩꽃 피는날 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863583_520401154.jpg,폐업
18874,863583,누룩꽃 피는날 평화점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863583_1821033061.jpg,폐업
18905,863586,차린,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863586_722104278.jpg,운영중
18906,863586,차린,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863586_968469208.jpg,운영중
18911,863587,사리본가,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863587_2013390334.jpg,미확인
18912,863587,사리본가,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863587_21261344.jpg,미확인
18919,863588,다사랑치킨피자 혁신점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863588_806791981.jpg,운영중
18920,863588,다사랑치킨피자 혁신점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863588_517438855.jpg,운영중
18930,863589,BHC 치킨 전주혁신도시점,전북특별자치도 전주시,https://ukcooyocdlvo8099722.cdn.ntruss.com/public_data/2020-11/restaurant/863589_584473441.jpg,미확인
